id,manual,semestre,unidad,unidad_titulo,tipo,paginas_ocupa,rol,pagina_pdf_estimada,pdf_destino,imagen_destino,imagen_existe,archivo_prompt,fuente_md,fuente_md_linea,descripcion
M5-sem2-08,5,2,sem2,Front/Back matter — Semestre 2,grafica,0.5,contenido del manual,23,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/sem2/M5-sem2-08.jpg,sí,assets/prompts-visuales/manual-5/sem-2/sem2/M5-sem2-08__grafica__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-2/06-diagnostica.md,77,"Gráfica de radar de 5 ejes para autoevaluación inicial: 1) Familiaridad con el tema, 2) Confianza para practicar, 3) Acc"
M5-sem2-09,5,2,sem2,Front/Back matter — Semestre 2,ilustracion,1,contenido del manual,284,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/sem2/M5-sem2-09.jpg,sí,assets/prompts-visuales/manual-5/sem-2/sem2/M5-sem2-09__ilustracion__contenido-del-manual__pp1.md,manuales/manual-5/semestre-2/90-cierre-semestre.md,57,Ilustración de cierre cálida: un estudiante revisando su portafolio terminado con varias hojas y evidencias del case stu
M5-sem2-10,5,2,sem2,Front/Back matter — Semestre 2,infografia,1,contenido del manual,290,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/sem2/M5-sem2-10.jpg,sí,assets/prompts-visuales/manual-5/sem-2/sem2/M5-sem2-10__infografia__contenido-del-manual__pp1.md,manuales/manual-5/semestre-2/91-material-extra.md,91,"Infografía resumen del semestre completo en una sola hoja: panel superior con el case study, panel medio con las 4 unida"
M5-sem2-11,5,2,sem2,Front/Back matter — Semestre 2,cuadro-comparativo,0.5,contenido del manual,293,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/sem2/M5-sem2-11.jpg,sí,assets/prompts-visuales/manual-5/sem-2/sem2/M5-sem2-11__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-2/92-glosario-semestre.md,54,Tabla amplia con dos columnas principales: 'Término en español' y 'Término en inglés equivalente' para los principales c
M5-sem2-12,5,2,sem2,Front/Back matter — Semestre 2,cuadro-comparativo,0.5,contenido del manual,296,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/sem2/M5-sem2-12.jpg,sí,assets/prompts-visuales/manual-5/sem-2/sem2/M5-sem2-12__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-2/93-bibliografia-semestre.md,46,"Cuadro comparativo de 5 columnas con los principales tipos de fuente: Libro, Web, OCW, Video, Artículo. Por cada fila: p"
M5-sem2-13,5,2,sem2,Front/Back matter — Semestre 2,ilustracion,0.5,contenido del manual,299,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/sem2/M5-sem2-13.jpg,sí,assets/prompts-visuales/manual-5/sem-2/sem2/M5-sem2-13__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-5/semestre-2/94-indice-analitico.md,36,"Pieza de cierre del semestre: bandera con el logo Albatros izándose en una colina baja, sol naciendo detrás (símbolo del"
M5-u01-01,5,1,u01,Python desde cero con CSV,ilustracion,1,portadilla,23,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u01/M5-u01-01.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u01/M5-u01-01__ilustracion__portadilla__pp1.md,manuales/manual-5/unidades/u01/00-portadilla.md,13,"Ilustración hero de portadilla para la Unidad 1: a la izquierda, una hoja de cuaderno con anotaciones a mano de califica"
M5-u01-02,5,1,u01,Python desde cero con CSV,mapa-mental,1,mapa mental de unidad,25,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u01/M5-u01-02.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u01/M5-u01-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-5/unidades/u01/01-mapa-mental.md,9,"Mapa mental con nodo central 'Tu Primer Python para IA' y 7 ramas: 1) Configuración (Anaconda, VS Code, Colab — elige un"
M5-u01-03,5,1,u01,Python desde cero con CSV,cuadro-comparativo,1,desarrollo de subtema,33,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u01/M5-u01-03.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u01/M5-u01-03__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u01/10-tema-1-1.md,94,"Cuadro a tamaño página comparando los 3 caminos en filas: Colab, Anaconda, VS Code. Columnas: tiempo de setup, internet "
M5-u01-04,5,1,u01,Python desde cero con CSV,cuadro-comparativo,1,desarrollo de subtema,37,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u01/M5-u01-04.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u01/M5-u01-04__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u01/10-tema-1-2.md,113,"Cuadro a tamaño página con 4 tipos en filas (int, float, str, bool). Columnas: ejemplo del case escolar, operaciones per"
M5-u01-05,5,1,u01,Python desde cero con CSV,diagrama-flujo,1,desarrollo de subtema,41,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u01/M5-u01-05.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u01/M5-u01-05__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u01/10-tema-1-3.md,102,Diagrama de flujo a tamaño página con 3 paneles: 1) if/elif/else como rombo de decisión con 3 ramas y bloques. 2) for co
M5-u01-06,5,1,u01,Python desde cero con CSV,ilustracion,1,desarrollo de subtema,46,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u01/M5-u01-06.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u01/M5-u01-06__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u01/10-tema-1-4.md,101,Anatomía visual a tamaño página de una función Python: caja grande con título 'def clasificar_calificacion(cal):' arriba
M5-u01-07,5,1,u01,Python desde cero con CSV,cuadro-comparativo,1,desarrollo de subtema,51,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u01/M5-u01-07.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u01/M5-u01-07__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u01/10-tema-1-5.md,118,"Cuadro a tamaño página con 4 estructuras (lista, tupla, dict, set) en filas. Columnas: sintaxis de creación, mutabilidad"
M5-u01-08,5,1,u01,Python desde cero con CSV,diagrama-flujo,1,desarrollo de subtema,56,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u01/M5-u01-08.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u01/M5-u01-08__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u01/10-tema-1-6.md,116,Diagrama de flujo a tamaño página de E/S de archivos. Lado izquierdo lectura: CSV en disco → open() → DictReader → loop 
M5-u01-09,5,1,u01,Python desde cero con CSV,cuadro-comparativo,1,desarrollo de subtema,62,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u01/M5-u01-09.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u01/M5-u01-09__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u01/10-tema-1-7.md,107,Cuadro a tamaño página de 6 excepciones más comunes en Python aplicadas al case escolar. Filas: nombre · cuándo ocurre ·
M5-u02-01,5,1,u02,Limpieza con NumPy/Pandas,ilustracion,1,portadilla,100,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u02/M5-u02-01.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u02/M5-u02-01__ilustracion__portadilla__pp1.md,manuales/manual-5/unidades/u02/00-portadilla.md,13,"Ilustración hero de portadilla para la Unidad 2: a la izquierda código Python con loop manual procesando lista (gris, le"
M5-u02-02,5,1,u02,Limpieza con NumPy/Pandas,mapa-mental,1,mapa mental de unidad,101,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u02/M5-u02-02.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u02/M5-u02-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-5/unidades/u02/01-mapa-mental.md,9,"Mapa mental con nodo central 'Datos con NumPy y Pandas' y 6 ramas: 1) NumPy (np.array, vectorización, operaciones). 2) P"
M5-u02-03,5,1,u02,Limpieza con NumPy/Pandas,ilustracion,1,desarrollo de subtema,109,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u02/M5-u02-03.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u02/M5-u02-03__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u02/10-tema-2-1.md,113,Ilustración a tamaño página comparando lista Python vs np.array. Lado izquierdo: 'multiplicar todo por 2' con lista — bl
M5-u02-04,5,1,u02,Limpieza con NumPy/Pandas,ilustracion,1,desarrollo de subtema,114,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u02/M5-u02-04.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u02/M5-u02-04__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u02/10-tema-2-2.md,130,Ilustración a tamaño página comparando Series y DataFrame. Lado izquierdo: Series como columna vertical con índice (Andr
M5-u02-05,5,1,u02,Limpieza con NumPy/Pandas,cuadro-comparativo,1,desarrollo de subtema,119,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u02/M5-u02-05.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u02/M5-u02-05__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u02/10-tema-2-3.md,118,"Cuadro a tamaño página con los 3 formatos en filas (CSV, Excel, JSON). Columnas: función pandas · ejemplo · parámetros c"
M5-u02-06,5,1,u02,Limpieza con NumPy/Pandas,ilustracion,1,desarrollo de subtema,123,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u02/M5-u02-06.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u02/M5-u02-06__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u02/10-tema-2-4.md,121,Ilustración antes/después de limpieza a tamaño página. Lado izquierdo: DataFrame con problemas visibles (NaN en celdas e
M5-u02-07,5,1,u02,Limpieza con NumPy/Pandas,cuadro-comparativo,1,desarrollo de subtema,129,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u02/M5-u02-07.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u02/M5-u02-07__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u02/10-tema-2-5.md,126,"Cuadro a tamaño página con 4 técnicas (boolean indexing, .loc/.iloc, .query, .isin) en filas. Columnas: sintaxis ejemplo"
M5-u02-08,5,1,u02,Limpieza con NumPy/Pandas,diagrama-flujo,1,desarrollo de subtema,133,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u02/M5-u02-08.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u02/M5-u02-08__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u02/10-tema-2-6.md,113,"Diagrama 'split-apply-combine' a tamaño página. Lado izquierdo: tabla original de 12 filas con columna 'materia' (Mate, "
M5-u03-01,5,1,u03,Visualización (Matplotlib/Seaborn),ilustracion,1,portadilla,171,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u03/M5-u03-01.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u03/M5-u03-01__ilustracion__portadilla__pp1.md,manuales/manual-5/unidades/u03/00-portadilla.md,13,Ilustración hero portadilla U3: a la izquierda una tabla larga con 50 filas de números aburridos (gris). Una flecha haci
M5-u03-02,5,1,u03,Visualización (Matplotlib/Seaborn),mapa-mental,1,mapa mental de unidad,172,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u03/M5-u03-02.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u03/M5-u03-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-5/unidades/u03/01-mapa-mental.md,9,"Mapa mental con nodo central 'Visualización de Datos' y 6 ramas: 1) Matplotlib esencial (plt.plot, bar, scatter, fig/ax)"
M5-u03-03,5,1,u03,Visualización (Matplotlib/Seaborn),ilustracion,1,desarrollo de subtema,179,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u03/M5-u03-03.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u03/M5-u03-03__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u03/10-tema-3-1.md,121,Galería visual a tamaño página con los 3 gráficos básicos. Lado izquierdo: gráfico de línea con eje x (semanas) y eje y 
M5-u03-04,5,1,u03,Visualización (Matplotlib/Seaborn),ilustracion,1,desarrollo de subtema,183,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u03/M5-u03-04.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u03/M5-u03-04__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u03/10-tema-3-2.md,79,"Ilustración a tamaño página comparativa. Lado izquierdo: histograma con campana clara, anotaciones de bins, frecuencia, "
M5-u03-05,5,1,u03,Visualización (Matplotlib/Seaborn),ilustracion,1,desarrollo de subtema,188,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u03/M5-u03-05.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u03/M5-u03-05__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u03/10-tema-3-3.md,94,"Galería visual a tamaño página con 6 gráficos seaborn. 2 filas x 3 columnas. Cada uno con su nombre arriba (histplot, sc"
M5-u03-06,5,1,u03,Visualización (Matplotlib/Seaborn),ilustracion,1,desarrollo de subtema,193,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u03/M5-u03-06.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u03/M5-u03-06__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u03/10-tema-3-4.md,114,"Ilustración antes/después a tamaño página. Lado izquierdo: bar chart por defecto sin título, eje x sin etiqueta, sin pal"
M5-u03-07,5,1,u03,Visualización (Matplotlib/Seaborn),cuadro-comparativo,1,desarrollo de subtema,197,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u03/M5-u03-07.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u03/M5-u03-07__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u03/10-tema-3-5.md,70,"Cuadro a tamaño página de patrones visuales canónicos. Filas: tendencia ascendente, descendente, plana, ciclo, outliers,"
M5-u03-08,5,1,u03,Visualización (Matplotlib/Seaborn),ilustracion,1,desarrollo de subtema,201,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u03/M5-u03-08.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u03/M5-u03-08__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u03/10-tema-3-6.md,80,"Estructura narrativa a tamaño página: 3 actos como bloques apilados (Contexto, Conflicto, Resolución) con gráficos asoci"
M5-u04-01,5,1,u04,ML clásico (scikit-learn),ilustracion,1,portadilla,236,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u04/M5-u04-01.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u04/M5-u04-01__ilustracion__portadilla__pp1.md,manuales/manual-5/unidades/u04/00-portadilla.md,13,"Ilustración hero U4: a la izquierda una mente con signo de interrogación. Al centro, gráficas que la mente está procesan"
M5-u04-02,5,1,u04,ML clásico (scikit-learn),mapa-mental,1,mapa mental de unidad,237,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u04/M5-u04-02.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u04/M5-u04-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-5/unidades/u04/01-mapa-mental.md,9,"Mapa mental con nodo central 'Estadística para entender datos' y 6 ramas: 1) Tendencia central (media, mediana) y disper"
M5-u04-03,5,1,u04,ML clásico (scikit-learn),ilustracion,1,desarrollo de subtema,242,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u04/M5-u04-03.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u04/M5-u04-03__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u04/10-tema-4-1.md,73,"Ilustración a tamaño página con 4 histogramas pequeños, todos con media = 7. Histograma 1: todos cerca de 7 (std=0.3, ca"
M5-u04-04,5,1,u04,ML clásico (scikit-learn),ilustracion,1,desarrollo de subtema,245,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u04/M5-u04-04.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u04/M5-u04-04__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u04/10-tema-4-2.md,76,"Ilustración a tamaño página de la curva de campana clásica con etiquetas: media μ centro, ±1σ con 68% sombreado, ±2σ con"
M5-u04-05,5,1,u04,ML clásico (scikit-learn),ilustracion,1,desarrollo de subtema,249,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u04/M5-u04-05.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u04/M5-u04-05__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u04/10-tema-4-3.md,81,Ilustración a tamaño página: línea horizontal con 100 puntos representando alumnos ordenados por calificación. Líneas ve
M5-u04-06,5,1,u04,ML clásico (scikit-learn),cuadro-comparativo,1,desarrollo de subtema,253,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u04/M5-u04-06.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u04/M5-u04-06__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u04/10-tema-4-4.md,73,Galería visual a tamaño página de 6 scatter plots: 1) r=+1 puntos en diagonal perfecta. 2) r=+0.7 nube clara ascendente.
M5-u04-07,5,1,u04,ML clásico (scikit-learn),diagrama-flujo,1,desarrollo de subtema,256,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u04/M5-u04-07.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u04/M5-u04-07__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u04/10-tema-4-5.md,56,"Diagrama a tamaño página con 4 paneles. Panel 1: A → B (causal directa, flecha simple). Panel 2: B → A (causal inversa, "
M5-u04-08,5,1,u04,ML clásico (scikit-learn),cuadro-comparativo,1,desarrollo de subtema,260,dist/manual-5-sem-1.pdf,assets/visuales/manual-5/u04/M5-u04-08.jpg,sí,assets/prompts-visuales/manual-5/sem-1/u04/M5-u04-08__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u04/10-tema-4-6.md,76,"Cuadro a tamaño página con 3 métodos (IQR, Z-score, Percentil) en filas. Columnas: fórmula intuitiva, código pandas, cuá"
M5-u05-01,5,2,u05,Redes neuronales básicas,ilustracion,1,portadilla,24,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/u05/M5-u05-01.jpg,sí,assets/prompts-visuales/manual-5/sem-2/u05/M5-u05-01__ilustracion__portadilla__pp1.md,manuales/manual-5/unidades/u05/00-portadilla.md,13,"Ilustración hero U5: a la izquierda, datos históricos del alumno (horas, asistencia, cal_anterior). Flecha al centro: ca"
M5-u05-02,5,2,u05,Redes neuronales básicas,mapa-mental,1,mapa mental de unidad,26,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/u05/M5-u05-02.jpg,sí,assets/prompts-visuales/manual-5/sem-2/u05/M5-u05-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-5/unidades/u05/01-mapa-mental.md,9,Mapa mental con nodo central 'Tu Primer Modelo de Machine Learning' y 8 ramas: 1) Concepto ML (supervisado vs no supervi
M5-u05-03,5,2,u05,Redes neuronales básicas,cuadro-comparativo,1,desarrollo de subtema,31,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/u05/M5-u05-03.jpg,sí,assets/prompts-visuales/manual-5/sem-2/u05/M5-u05-03__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u05/10-tema-5-1.md,60,"Cuadro a tamaño página comparando supervisado, no supervisado, refuerzo. 5 filas: definición, ejemplo, datos requeridos,"
M5-u05-04,5,2,u05,Redes neuronales básicas,diagrama-flujo,1,desarrollo de subtema,34,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/u05/M5-u05-04.jpg,sí,assets/prompts-visuales/manual-5/sem-2/u05/M5-u05-04__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u05/10-tema-5-2.md,76,Pipeline ML a tamaño página: 7 cajas conectadas en línea. 1) Datos crudos (icono CSV). 2) Limpieza (filtro). 3) Features
M5-u05-05,5,2,u05,Redes neuronales básicas,ilustracion,1,desarrollo de subtema,39,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/u05/M5-u05-05.jpg,sí,assets/prompts-visuales/manual-5/sem-2/u05/M5-u05-05__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u05/10-tema-5-3.md,78,"Esquema visual a tamaño página. Lado izquierdo: split simple, dataset partido en train (80%, azul) y test (20%, naranja)"
M5-u05-06,5,2,u05,Redes neuronales básicas,cuadro-comparativo,1,desarrollo de subtema,43,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/u05/M5-u05-06.jpg,sí,assets/prompts-visuales/manual-5/sem-2/u05/M5-u05-06__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u05/10-tema-5-4.md,84,"Cuadro a tamaño página de métricas. Lado izquierdo: clasificación (accuracy, precision, recall, F1, AUC) con fórmulas en"
M5-u05-07,5,2,u05,Redes neuronales básicas,ilustracion,1,desarrollo de subtema,47,dist/manual-5-sem-2.pdf,assets/visuales/manual-5/u05/M5-u05-07.jpg,sí,assets/prompts-visuales/manual-5/sem-2/u05/M5-u05-07__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-5/unidades/u05/10-tema-5-5.md,104,Visualización a tamaño página de regresión lineal. Lado izquierdo: scatter horas-vs-cal con línea de regresión ajustada 
